3990,10,0,
3989,11,0,
3986,12,2,
3985,12,3,
3981,12,7,
3976,13,11,
3972,15,13,
3968,16,16,
3961,18,21,
3953,20,27,
3941,21,38,
3923,24,53,
3908,29,63,
3890,35,75,
3862,41,97,
3833,44,123,
3794,56,150,
3761,57,182,
3714,73,213,
3669,79,252,
3616,93,291,
3564,105,331,
3494,118,388,
3422,127,451,
3341,152,507,
3233,182,585,
3112,209,679,
3003,212,785,
2869,224,907,
2721,258,1021,
2593,241,1166,
2454,284,1262,
2324,257,1419,
2210,247,1543,
2102,237,1661,
2009,231,1760,
1919,207,1874,
1860,169,1971,
1794,157,2049,
1738,144,2118,
1687,121,2192,
1640,110,2250,
1601,107,2292,
1559,96,2345,
1532,77,2391,
1511,60,2429,
1495,49,2456,
1483,41,2476,
1471,32,2497,
1464,25,2511,
1458,20,2522,
1451,16,2533,
1444,15,2541,
1443,7,2550,
1441,2,2557,
1441,1,2558,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
1441,0,2559,
