3990,10,0,
3780,11,0,
3778,13,0,
3775,14,2,
3768,19,4,
3763,21,7,
3759,19,13,
3754,20,17,
3748,21,22,
3739,24,28,
3730,30,31,
3714,37,40,
3686,54,51,
3650,69,72,
3607,93,91,
3553,108,130,
3483,136,172,
3398,161,232,
3309,176,306,
3215,190,386,
3106,220,465,
2968,261,562,
2834,288,669,
2674,315,802,
2528,319,944,
2377,338,1076,
2220,349,1222,
2056,355,1380,
1918,350,1523,
1792,332,1667,
1688,291,1812,
1587,255,1949,
1506,242,2043,
1436,202,2153,
1382,159,2250,
1344,124,2323,
1312,92,2387,
1294,72,2425,
1280,52,2459,
1264,44,2483,
1252,39,2500,
1246,30,2515,
1240,22,2529,
1236,16,2539,
1230,14,2547,
1228,10,2553,
1227,8,2556,
1225,8,2558,
1224,3,2564,
1224,1,2566,
1224,1,2566,
1224,1,2566,
1223,1,2567,
1223,1,2567,
1223,1,2567,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
1223,0,2568,
