3990,10,0,
3990,10,0,
3990,10,0,
3990,10,0,
3989,11,0,
3989,10,1,
3987,11,2,
3986,10,4,
3986,10,4,
3986,10,4,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3986,9,5,
3984,11,5,
3983,12,5,
3982,11,7,
3981,11,8,
3980,10,10,
3980,8,12,
3980,7,13,
3980,7,13,
3980,7,13,
3979,7,14,
3978,7,15,
3975,9,16,
3972,10,18,
3965,12,23,
3954,20,26,
3943,24,33,
3928,32,40,
3909,38,53,
3880,49,71,
3854,50,96,
3821,60,119,
3774,83,143,
3713,105,182,
3628,149,223,
3538,169,293,
3415,224,361,
3292,242,466,
3149,272,579,
2997,307,696,
2824,346,830,
2651,362,987,
2487,367,1146,
2341,351,1308,
2193,344,1463,
2063,321,1616,
1957,281,1762,
1842,287,1871,
1751,255,1994,
1678,207,2115,
1603,182,2215,
1554,153,2293,
1509,129,2362,
1458,117,2425,
1422,107,2471,
1391,81,2528,
1372,69,2559,
1360,51,2589,
1348,38,2614,
1333,37,2630,
1326,28,2646,
1317,20,2663,
1311,15,2674,
1307,12,2681,
1304,9,2687,
1302,9,2689,
1298,8,2694,
1298,2,2700,
1298,2,2700,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
1298,0,2702,
