3990,10,0,
3988,12,0,
3986,11,3,
3985,11,4,
3984,11,5,
3983,12,5,
3981,12,7,
3973,19,8,
3963,23,14,
3951,29,20,
3929,44,27,
3903,53,44,
3870,67,63,
3828,83,89,
3772,108,120,
3696,136,168,
3607,174,219,
3507,198,295,
3376,236,388,
3238,279,483,
3048,356,596,
2854,408,738,
2650,423,927,
2446,435,1119,
2255,422,1323,
2068,420,1512,
1885,428,1687,
1720,397,1883,
1593,368,2039,
1488,315,2197,
1389,287,2324,
1312,237,2451,
1264,170,2566,
1229,129,2642,
1199,100,2701,
1184,65,2751,
1172,49,2779,
1160,38,2802,
1147,32,2821,
1139,24,2837,
1132,18,2850,
1129,13,2858,
1129,9,2862,
1127,10,2863,
1126,5,2869,
1124,4,2872,
1124,3,2873,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
1124,0,2876,
