3990,10,0,
3979,13,8,
3973,15,12,
3959,23,18,
3937,34,29,
3922,35,43,
3891,55,54,
3849,72,79,
3791,97,112,
3718,128,154,
3639,153,208,
3538,176,286,
3410,224,366,
3271,274,455,
3101,333,566,
2920,368,712,
2722,394,884,
2545,389,1066,
2370,389,1241,
2189,419,1392,
2004,437,1559,
1836,404,1760,
1693,355,1952,
1589,313,2098,
1484,295,2221,
1403,243,2354,
1332,202,2466,
1285,164,2551,
1241,131,2628,
1198,116,2686,
1173,84,2743,
1158,61,2781,
1146,46,2808,
1137,36,2827,
1123,38,2839,
1119,23,2858,
1111,19,2870,
1108,14,2878,
1101,12,2887,
1099,8,2893,
1098,6,2896,
1098,4,2898,
1098,4,2898,
1098,2,2900,
1098,1,2901,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
1098,0,2902,
