3990,10,0,
3652,16,5,
3639,20,14,
3625,25,23,
3610,37,26,
3583,45,45,
3548,55,70,
3501,82,90,
3453,91,129,
3403,98,172,
3320,135,218,
3223,168,282,
3140,167,366,
3049,187,437,
2967,193,513,
2868,207,598,
2742,241,690,
2620,250,803,
2491,277,905,
2365,282,1026,
2231,294,1148,
2119,274,1280,
2002,263,1408,
1895,256,1522,
1808,225,1640,
1736,204,1733,
1674,169,1830,
1620,152,1901,
1580,126,1967,
1537,111,2025,
1503,89,2081,
1469,89,2115,
1449,71,2153,
1433,59,2181,
1423,46,2204,
1407,37,2229,
1400,29,2244,
1395,24,2254,
1390,19,2264,
1384,19,2270,
1382,13,2278,
1377,12,2284,
1373,9,2291,
1371,7,2295,
1368,6,2299,
1365,5,2303,
1365,2,2306,
1364,3,2306,
1363,3,2307,
1361,4,2308,
1361,2,2310,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
1361,0,2312,
