3990,10,0,
3984,13,3,
3968,23,9,
3957,23,20,
3940,27,33,
3921,34,45,
3892,47,61,
3858,58,84,
3824,64,112,
3765,89,146,
3696,118,186,
3590,167,243,
3475,203,322,
3348,251,401,
3196,287,517,
3005,351,644,
2805,395,800,
2607,414,979,
2416,419,1165,
2210,439,1351,
2032,419,1549,
1881,390,1729,
1755,352,1893,
1644,306,2050,
1546,261,2193,
1490,210,2300,
1437,168,2395,
1391,145,2464,
1349,117,2534,
1323,86,2591,
1308,50,2642,
1297,37,2666,
1290,29,2681,
1282,25,2693,
1278,17,2705,
1272,17,2711,
1271,12,2717,
1268,11,2721,
1265,9,2726,
1262,9,2729,
1261,4,2735,
1260,3,2737,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
1260,0,2740,
