399990,10,0,
399983,13,4,
399972,15,13,
399962,17,21,
399950,22,28,
399940,19,41,
399930,21,49,
399921,21,58,
399911,21,68,
399904,19,77,
399899,11,90,
399894,11,95,
399889,14,97,
399880,17,103,
399872,17,111,
399865,15,120,
399857,17,126,
399847,16,137,
399839,18,143,
399833,16,151,
399824,20,156,
399807,31,162,
399787,35,178,
399766,42,192,
399740,49,211,
399710,62,228,
399669,74,257,
399625,89,286,
399581,88,331,
399529,107,364,
399479,113,408,
399419,119,462,
399346,142,512,
399277,148,575,
399206,157,637,
399112,182,706,
399003,209,788,
398881,242,877,
398764,255,981,
398610,287,1103,
398436,338,1226,
398228,406,1366,
398000,468,1532,
397722,543,1735,
397406,618,1976,
397085,652,2263,
396696,750,2554,
396257,857,2886,
395764,980,3256,
395182,1124,3694,
394535,1268,4197,
393777,1466,4757,
392888,1721,5391,
391918,1905,6177,
390835,2128,7037,
389614,2442,7944,
388216,2764,9020,
386687,3077,10236,
384899,3505,11596,
382904,3925,13171,
380702,4434,14864,
378230,4964,16806,
375427,5550,19023,
372320,6195,21485,
368959,6845,24196,
365349,7312,27339,
361361,8066,30573,
357137,8668,34195,
352724,9206,38070,
348142,9688,42170,
343162,10396,46442,
337989,10842,51169,
332740,11301,55959,
327195,11858,60947,
321651,12020,66329,
316188,12207,71605,
310528,12495,76977,
304967,12487,82546,
299462,12469,88069,
294064,12199,93737,
288916,11889,99195,
284083,11406,104511,
279422,10921,109657,
275001,10431,114568,
270839,9957,119204,
266833,9531,123636,
263181,9023,127796,
259801,8369,131830,
256672,7803,135525,
253729,7221,139050,
251060,6626,142314,
248603,6102,145295,
246448,5517,148035,
244466,5029,150505,
242645,4540,152815,
240939,4209,154852,
239541,3783,156676,
238203,3384,158413,
237084,2988,159928,
236103,2591,161306,
235189,2394,162417,
234417,2117,163466,
233715,1836,164449,
233119,1630,165251,
232575,1494,165931,
232105,1297,166598,
231669,1167,167164,
231279,1014,167707,
230936,916,168148,
230612,829,168559,
230316,773,168911,
230044,715,169241,
229781,649,169570,
229566,587,169847,
229379,524,170097,
229226,422,170352,
229079,388,170533,
228961,335,170704,
228853,283,170864,
228752,258,170990,
228687,197,171116,
228607,205,171188,
228543,181,171276,
228483,166,171351,
228437,137,171426,
228389,120,171491,
228338,112,171550,
228307,87,171606,
