3995,5,0,
3989,8,3,
3982,11,7,
3975,13,12,
3962,21,17,
3945,32,23,
3912,49,39,
3884,56,60,
3855,58,87,
3822,69,109,
3772,78,150,
3715,102,183,
3652,124,224,
3573,151,276,
3479,179,342,
3344,233,423,
3197,273,530,
3048,294,658,
2899,305,796,
2743,330,927,
2571,345,1084,
2408,351,1241,
2253,359,1388,
2098,352,1550,
1967,327,1706,
1868,286,1846,
1763,268,1969,
1679,226,2095,
1601,199,2200,
1537,180,2283,
1484,146,2370,
1445,114,2441,
1417,93,2490,
1381,84,2535,
1363,70,2567,
1350,48,2602,
1330,47,2623,
1316,41,2643,
1309,35,2656,
1302,21,2677,
1297,17,2686,
1290,13,2697,
1288,6,2706,
1288,4,2708,
1285,5,2710,
1284,3,2713,
1283,2,2715,
1283,2,2715,
1282,1,2717,
1281,2,2717,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
1281,0,2719,
