3995,5,0,
3992,5,3,
3983,14,3,
3972,16,12,
3962,17,21,
3948,23,29,
3929,32,39,
3896,51,53,
3864,62,74,
3822,82,96,
3771,98,131,
3702,122,176,
3622,144,234,
3526,175,299,
3422,202,376,
3285,245,470,
3150,271,579,
2972,342,686,
2791,367,842,
2572,434,994,
2387,420,1193,
2188,417,1395,
2009,391,1600,
1867,370,1763,
1745,326,1929,
1651,271,2078,
1568,234,2198,
1497,197,2306,
1440,167,2393,
1395,138,2467,
1360,110,2530,
1331,86,2583,
1311,67,2622,
1296,52,2652,
1283,41,2676,
1277,29,2694,
1269,25,2706,
1261,21,2718,
1258,18,2724,
1254,11,2735,
1248,14,2738,
1245,12,2743,
1243,7,2750,
1238,11,2751,
1236,8,2756,
1235,6,2759,
1234,4,2762,
1234,3,2763,
1234,3,2763,
1233,2,2765,
1232,1,2767,
1232,1,2767,
1232,1,2767,
1232,1,2767,
1230,2,2768,
1228,4,2768,
1227,1,2772,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
1227,0,2773,
