399990,10,0,
399977,15,8,
399973,14,13,
399964,15,21,
399959,11,30,
399955,9,36,
399948,13,39,
399942,10,48,
399934,12,54,
399928,14,58,
399917,19,64,
399905,20,75,
399890,27,83,
399869,35,96,
399838,52,110,
399804,62,134,
399764,73,163,
399710,100,190,
399637,131,232,
399518,186,296,
399344,284,372,
399125,395,480,
398827,506,667,
398436,666,898,
397925,897,1178,
397267,1141,1592,
396407,1492,2101,
395253,1948,2799,
393800,2518,3682,
391901,3282,4817,
389389,4349,6262,
386217,5582,8201,
382037,7239,10724,
376680,9400,13920,
369885,12024,18091,
361418,15157,23425,
350980,18804,30216,
338652,22808,38540,
324058,27301,48641,
307468,31748,60784,
289365,35775,74860,
270075,39045,90880,
250635,41197,108168,
231643,41847,126510,
213739,41033,145228,
197780,38929,163291,
183575,35857,180568,
171288,32197,196515,
161025,28175,210800,
152323,24343,223334,
145330,20405,234265,
139763,17089,243148,
135302,13973,250725,
131700,11306,256994,
128914,9122,261964,
126762,7215,266023,
125030,5721,269249,
123636,4592,271772,
122581,3612,273807,
121698,2969,275333,
121025,2326,276649,
120476,1855,277669,
120036,1467,278497,
119677,1180,279143,
119422,896,279682,
119199,719,280082,
119033,569,280398,
118921,438,280641,
118805,365,280830,
118723,303,280974,
118654,250,281096,
118594,206,281200,
118546,167,281287,
118502,129,281369,
118468,100,281432,
118444,76,281480,
118428,62,281510,
118411,53,281536,
118401,37,281562,
118390,32,281578,
118386,16,281598,
118381,15,281604,
118379,8,281613,
118377,9,281614,
118374,6,281620,
118374,2,281624,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
118374,0,281626,
